sentence1,sentence2,gold_score,predicted_score,error,signed_error,error_category
A woman is riding a horse on the beach.,A woman is washing a bowl.,0.04000000059604645,0.18102486431598663,0.1410248637199402,0.1410248637199402,Fair
A person is chopping an herb.,A man is finely chopping a green substance.,0.6,0.5883833169937134,0.011616683006286599,-0.011616683006286599,Excellent
A woman is collecting tap water in a mug.,A boy is filling a pitcher with water.,0.27999999523162844,0.332120418548584,0.052120423316955544,0.052120423316955544,Good
A person is whisking eggs in a bowl.,A woman is beating two eggs in a bowl using a wire whisk.,0.7599999904632568,0.7544587850570679,0.005541205406188965,-0.005541205406188965,Excellent
The dog could not figure out how to get a stick out the doggy door.,A dog is trying to get through his dog door.,0.55,0.5664348006248474,0.016434800624847368,0.016434800624847368,Excellent
A woman is mixing eggs in the bowl.,A man is doing push ups.,0.0,-0.06985309720039368,0.06985309720039368,-0.06985309720039368,Good
The lady made some slices on the shrimp.,A chef is slicing a shrimp.,0.5599999904632569,0.7249855399131775,0.1649855494499206,0.1649855494499206,Fair
Someone is mixing a liquid.,A man is playing a guitar.,0.0,0.20608782768249512,0.20608782768249512,0.20608782768249512,Poor
A woman is slicing big pepper.,A man is playing an instrument.,0.0,0.041782137006521225,0.041782137006521225,0.041782137006521225,Excellent
The animal with the big eyes is eating.,A slow loris is eating.,0.5199999809265137,0.4696510434150696,0.05034893751144409,-0.05034893751144409,Good
A baby is crawling happily.,A cat is walking on hardwood floor.,0.020000000298023225,0.20169620215892792,0.18169620186090468,0.18169620186090468,Fair
A tiger club is playing with a ball.,A person is chopping shrimp with a knife.,0.0,0.08283737301826477,0.08283737301826477,0.08283737301826477,Good
A woman is slicing fruit.,Two women are slicing some lemons.,0.4,0.6553124189376831,0.2553124189376831,0.2553124189376831,Poor
The flag was moving in the air.,A flag is waving.,0.75,0.7894067764282227,0.039406776428222656,0.039406776428222656,Excellent
The baby laughed in his car seat.,A baby is laughing.,0.6199999809265136,0.7117299437522888,0.09172996282577517,0.09172996282577517,Good
A dog knocks a boy into the water twice.,A dog pushes a toddler into a rain puddle.,0.5383999824523926,0.48865047097206116,0.049749511480331465,-0.049749511480331465,Good
The bird is taking a bath under the faucet.,A bird is bathing in a sink.,0.8857999801635742,0.7935878038406372,0.09221217632293699,-0.09221217632293699,Good
A man plays the guitar and sings.,A man is singing and playing a guitar.,1.0,0.9253361225128174,0.07466387748718262,-0.07466387748718262,Good
Women are holding each other and dancing together.,Two men are playing table tennis.,0.0,0.12327045202255249,0.12327045202255249,0.12327045202255249,Fair
The man is trying to feed the snake with a mouse.,A man is working on his laptop.,0.1600000023841858,0.3044980764389038,0.144498074054718,0.144498074054718,Fair
A tiger is playing with his trainer.,A tiger attacks a man.,0.2665999889373779,0.6514105796813965,0.3848105907440186,0.3848105907440186,Poor
A cat is playing with a watermelon on a floor.,A man is pouring oil into a pan.,0.0,-0.0430753119289875,0.0430753119289875,-0.0430753119289875,Excellent
A cat retrieves an object out of a dish of water.,The cat tried to eat the corn on the cob.,0.12000000476837158,0.471255362033844,0.3512553572654724,0.3512553572654724,Poor
A chef is slicing carrot.,A person is drawing a picture.,0.0,0.12568174302577972,0.12568174302577972,0.12568174302577972,Fair
A woman is adding some mushrooms and liquid to a pot.,A young man is playing the guitar.,0.0,0.009153278544545174,0.009153278544545174,0.009153278544545174,Excellent
A man is passionately playing a guitar in front of an audience.,A woman is peeling a potato.,0.0,-0.057874828577041626,0.057874828577041626,-0.057874828577041626,Good
Someone drew on Washington's face on the dollar.,A person draws on a dollar bill.,0.6800000190734863,0.6396569013595581,0.04034311771392818,-0.04034311771392818,Excellent
The girl is slicing an onion.,A woman is chopping an onion into small pieces.,0.4400000095367432,0.7390560507774353,0.2990560412406921,0.2990560412406921,Poor
The man is aiming a gun.,A boy is playing on a toy phone.,0.0,0.11418204009532928,0.11418204009532928,0.11418204009532928,Fair
A cat standing on tree branches.,A black and white cat is high up on tree branches.,0.7199999809265136,0.7895976305007935,0.06959764957427983,0.06959764957427983,Good
The lamb is looking at the camera.,A small bird standing on a log at the waters edge.,0.0,0.1395934373140335,0.1395934373140335,0.1395934373140335,Fair
A bull standing in the field.,A brown horse stands in a lush green field.,0.27999999523162844,0.5550006628036499,0.27500066757202146,0.27500066757202146,Poor
The black and white cows pause in front of the gate.,A black cow and a brown cow stands in a plain in front of an uprooted tree.,0.4400000095367432,0.5706306099891663,0.13063060045242308,0.13063060045242308,Fair
A group of four people in a dinner having cake.,Four people eating dessert around a table.,0.7599999904632568,0.7474369406700134,0.012563049793243408,-0.012563049793243408,Excellent
A group of people eat at a table outside.,A group of elderly people pose around a dining table.,0.5199999809265137,0.5172076225280762,0.0027923583984375,-0.0027923583984375,Excellent
Older man wearing beret with mountains in background.,A sheep in the morning mist with trees in the background.,0.0800000011920929,0.12735889852046967,0.04735889732837677,0.04735889732837677,Excellent
The cows feed in the trough.,The brown and white cows are eating in the trough.,0.8,0.8537689447402954,0.053768944740295366,0.053768944740295366,Good
A small red and gray bird perched amongst the bare branches of a tree.,A red and brown bird is perched on branches.,0.45,0.8601438999176025,0.41014389991760253,0.41014389991760253,Poor
A black and wood colored dining room set in a small apartment.,Black and brown table in living room setting.,0.6400000095367432,0.6619144082069397,0.02191439867019651,0.02191439867019651,Excellent
A bag of cotton in front of a couch.,Calico cat sitting on step in front of a door.,0.0,0.1937951147556305,0.1937951147556305,0.1937951147556305,Fair
Two horses standing in a field with trees in the background.,A black and white bird on a body of water with grass in the background.,0.0800000011920929,0.30439525842666626,0.22439525723457338,0.22439525723457338,Poor
Red double decker bus driving down a street.,A red two story bus driving along the street.,0.7599999904632568,0.8489487171173096,0.08894872665405273,0.08894872665405273,Good
The lamb is looking at the camera.,A cat looking at the camera.,0.1600000023841858,0.5704668164253235,0.4104668140411377,0.4104668140411377,Poor
A red double decker bus on a crowded street.,A double decker bus on a city street.,0.8399999618530274,0.8478301167488098,0.007830154895782426,0.007830154895782426,Excellent
A jockey riding a horse in a pen.,A jockey rides a horse at a gallop.,0.7199999809265136,0.7518155574798584,0.03181557655334477,0.03181557655334477,Excellent
The udders of a dairy cow that is standing in a pasture near a large building.,The black and brown cow is standing on the green grass.,0.4,0.627180814743042,0.22718081474304197,0.22718081474304197,Poor
A woman posing by a pillar with a U2 sign.,"a woman is standing by a pillar where ""u2"" is written.",0.8399999618530274,0.7769873738288879,0.06301258802413945,-0.06301258802413945,Good
One Asian and one occasion woman in glasses smiling with their thumbs up.,Two women are posing for the camera and giving the thumbs up sign.,0.6800000190734863,0.6138238906860352,0.06617612838745113,-0.06617612838745113,Good
A black train moves down the tracks.,A mostly black train on a track.,0.6,0.8360339403152466,0.2360339403152466,0.2360339403152466,Poor
The brown dog is resting his head on a white pillow.,A tan dog is lying on a couch and has its head on a white pillow.,0.6800000190734863,0.7182738184928894,0.03827379941940312,0.03827379941940312,Excellent
The black and brown cow is looking at the camera.,The black and white bull is looking at the camera.,0.7199999809265136,0.7084678411483765,0.011532139778137163,-0.011532139778137163,Excellent
A smiling woman holding a small baby.,Two smiling women holding a baby.,0.6,0.8294955492019653,0.22949554920196535,0.22949554920196535,Poor
Two airplanes in the sky.,A plane in the sky.,0.48000001907348633,0.7652581930160522,0.2852581739425659,0.2852581739425659,Poor
A coal train traveling down the tracks.,An old train sits idle on the tracks.,0.4,0.4895484447479248,0.08954844474792478,0.08954844474792478,Good
A cat looking at the camera.,"A grey, black, and white cat looking at the camera.",0.8,0.8822968602180481,0.08229686021804805,0.08229686021804805,Good
World news headlines displayed on a large screen.,A man dressed for a race relaxes.,0.0,0.0705413967370987,0.0705413967370987,0.0705413967370987,Good
Two women posing with a baby.,Two smiling women holding a baby.,0.8,0.8090401887893677,0.009040188789367631,0.009040188789367631,Excellent
A red and white plane flying on a sunny day.,Red and white plane flying through the air.,0.8399999618530274,0.8260812759399414,0.013918685913085982,-0.013918685913085982,Excellent
A black and white photo of an old train station.,A black and white photo of a cat sitting on a sofa.,0.1600000023841858,0.34134551882743835,0.18134551644325256,0.18134551644325256,Fair
A bicycle in front of some ruins.,A pink bicycle is in front of a building.,0.4400000095367432,0.6603953838348389,0.2203953742980957,0.2203953742980957,Poor
Red double decker bus on side of street.,A red double decker bus on a crowded street.,0.7599999904632568,0.9010422229766846,0.14104223251342773,0.14104223251342773,Fair
A bus drives down a busy road.,A green bus drives down a road.,0.6400000095367432,0.7455532550811768,0.10555324554443357,0.10555324554443357,Good
An elderly Asian couple pose with a yawning baby at a dinner table.,An older Asian couple poses with a newborn baby at the dinner table.,0.8800000190734864,0.8500622510910034,0.029937767982482932,-0.029937767982482932,Excellent
Brown and white ducks walking on green grass.,A red and white plane flying on a sunny day.,0.0,0.19464997947216034,0.19464997947216034,0.19464997947216034,Fair
People ride mopeds in an urban setting.,People riding horses in a fenced area.,0.27999999523162844,0.42280909419059753,0.1428090989589691,0.1428090989589691,Fair
Large silver locomotive engine in a shed.,The silver train is parked in a station.,0.5199999809265137,0.5276097059249878,0.007609724998474121,0.007609724998474121,Excellent
Two people sitting on a large motorcycle.,Two eagles sitting on a long branch.,0.0800000011920929,0.253012478351593,0.17301247715950013,0.17301247715950013,Fair
A scantily clad woman is standing next to a car.,A yellow and orange bird hold on to the side of a cage.,0.0,0.12260204553604126,0.12260204553604126,0.12260204553604126,Fair
Several televisions are on the floor and stacked up on top of one another.,"Three televisions, on on the floor, the other two on a box.",0.6400000095367432,0.8008201718330383,0.16082016229629514,0.16082016229629514,Fair
Sheep are grazing in a grassy field near a stand of trees.,Sheep are grazing in the field in front of a line of trees.,0.9199999809265137,0.9552236795425415,0.03522369861602781,0.03522369861602781,Excellent
The small dog protects its owner.,The back of the stop sign is adorned with stickers.,0.0,0.06656039506196976,0.06656039506196976,0.06656039506196976,Good
Children looking a sheep.,Child milking a cow outside.,0.12000000476837158,0.33948904275894165,0.21948903799057007,0.21948903799057007,Poor
A black-and-white photo of a loveseat.,A black and white photo of an old train station.,0.24000000953674316,0.28414297103881836,0.044142961502075195,0.044142961502075195,Excellent
the back of a stop sign with many stickers on it.,The back of a sign with stickers on.,0.7599999904632568,0.8796501755714417,0.11965018510818481,0.11965018510818481,Fair
Living room or den with large screen television.,Living room with tan furniture and flat screen television.,0.6400000095367432,0.7436043620109558,0.10360435247421262,0.10360435247421262,Good
Two women sitting in lawn chairs.,Two women are sitting in a cafe.,0.5199999809265137,0.5158730149269104,0.0041269659996032715,-0.0041269659996032715,Excellent
A doubly decker red bus driving down the road.,A red double decker bus driving down a street.,1.0,0.9005119204521179,0.09948807954788208,-0.09948807954788208,Good
The black bird is sitting on the ground.,The back of a pig under a tree with a cow in the background.,0.0,0.19357261061668396,0.19357261061668396,0.19357261061668396,Fair
A Das Air Cargo plane sits on the runway.,A passenger plane parked on a runway.,0.6400000095367432,0.685969889163971,0.04596987962722776,0.04596987962722776,Excellent
A cat sleeps on purple sheet.,A black and white cat sleeps on a purple blanket.,0.8,0.8058934211730957,0.005893421173095659,0.005893421173095659,Excellent
A close-up of a cat on a cream sofa.,A close-up of a horse.,0.24000000953674316,0.2995271682739258,0.05952715873718262,0.05952715873718262,Good
A kitchen with wood cabinets and dining table.,A kitchen with wooden cabinets and furniture.,0.8800000190734864,0.9498297572135925,0.06982973814010618,0.06982973814010618,Good
A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.,A motorcycle is parked by a mural of a city in the evening.,0.6800000190734863,0.6920189261436462,0.012018907070159957,0.012018907070159957,Excellent
